"CO_IES","TP_COR_RACA","TP_SEXO","IN_CONCLUINTE","IN_APOIO_BOLSA_PERMANENCIA","value","ANO_CENSO_SUP"
399,9,1,0,NA,9,2015
519,0,2,0,NA,370,2015
519,0,2,1,NA,194,2015
519,0,1,0,NA,314,2015
519,0,1,1,NA,171,2015
519,1,2,0,NA,1249,2015
519,1,2,1,NA,117,2015
519,1,1,0,NA,1189,2015
519,1,1,1,NA,156,2015
519,2,2,0,NA,1093,2015
519,2,2,1,NA,100,2015
519,2,1,0,NA,1291,2015
519,2,1,1,NA,133,2015
519,3,2,0,NA,2012,2015
519,3,2,1,NA,226,2015
519,3,1,0,NA,2476,2015
519,3,1,1,NA,286,2015
519,4,2,0,NA,51,2015
519,4,2,1,NA,9,2015
519,4,1,0,NA,81,2015
519,4,1,1,NA,18,2015
519,5,2,0,NA,22,2015
519,5,2,1,NA,3,2015
519,5,1,0,NA,20,2015
519,5,1,1,NA,1,2015
519,9,2,0,NA,1,2015
519,9,2,1,NA,3,2015
519,9,1,0,NA,2,2015
519,9,1,1,NA,1,2015
534,0,2,0,NA,69,2015
534,0,2,1,NA,20,2015
534,0,1,0,NA,289,2015
534,0,1,1,NA,91,2015
534,1,2,0,NA,151,2015
534,1,1,0,NA,335,2015
534,2,2,0,NA,32,2015
534,2,1,0,NA,77,2015
534,3,2,0,NA,464,2015
534,3,2,1,NA,100,2015
534,3,1,0,NA,1290,2015
534,3,1,1,NA,284,2015
534,4,2,0,NA,1,2015
534,4,1,0,NA,4,2015
534,5,1,0,NA,3,2015
578,0,2,0,0,266,2015
578,0,2,0,1,175,2015
578,0,2,0,NA,10117,2015
578,0,2,1,0,16,2015
578,0,2,1,1,14,2015
578,0,2,1,NA,824,2015
578,0,1,0,0,398,2015
578,0,1,0,1,340,2015
578,0,1,0,NA,10575,2015
578,0,1,1,0,45,2015
578,0,1,1,1,27,2015
578,0,1,1,NA,1200,2015
578,1,2,0,0,2,2015
578,1,2,0,1,2,2015
578,1,2,0,NA,470,2015
578,1,2,1,NA,21,2015
578,1,1,0,0,2,2015
578,1,1,0,1,2,2015
578,1,1,0,NA,477,2015
578,1,1,1,NA,19,2015
578,2,2,0,0,51,2015
578,2,2,0,1,35,2015
578,2,2,0,NA,900,2015
578,2,2,1,0,3,2015
578,2,2,1,1,4,2015
578,2,2,1,NA,93,2015
578,2,1,0,0,69,2015
578,2,1,0,1,64,2015
578,2,1,0,NA,778,2015
578,2,1,1,0,9,2015
578,2,1,1,1,17,2015
578,2,1,1,NA,116,2015
578,3,2,0,0,236,2015
578,3,2,0,1,148,2015
578,3,2,0,NA,3836,2015
578,3,2,1,0,23,2015
578,3,2,1,1,18,2015
578,3,2,1,NA,301,2015
578,3,1,0,0,355,2015
578,3,1,0,1,301,2015
578,3,1,0,NA,3875,2015
578,3,1,1,0,37,2015
578,3,1,1,1,48,2015
578,3,1,1,NA,439,2015
578,4,2,0,NA,33,2015
578,4,1,0,NA,61,2015
578,4,1,1,NA,1,2015
578,5,2,0,0,1,2015
578,5,2,0,1,2,2015
578,5,2,0,NA,18,2015
578,5,1,0,0,3,2015
578,5,1,0,1,3,2015
578,5,1,0,NA,9,2015
599,0,2,0,0,29,2015
599,0,2,0,1,3,2015
599,0,2,0,NA,1263,2015
599,0,2,1,0,2,2015
599,0,2,1,NA,51,2015
599,0,1,0,0,40,2015
599,0,1,0,1,5,2015
599,0,1,0,NA,723,2015
599,0,1,1,NA,43,2015
599,1,2,0,NA,24,2015
599,1,1,0,NA,12,2015
599,1,1,1,NA,1,2015
599,2,2,0,0,1,2015
599,2,2,0,NA,64,2015
599,2,1,0,0,2,2015
599,2,1,0,NA,38,2015
599,3,2,0,0,1,2015
599,3,2,0,NA,90,2015
599,3,2,1,NA,1,2015
599,3,1,0,0,2,2015
599,3,1,0,1,1,2015
599,3,1,0,NA,43,2015
599,4,2,0,NA,9,2015
599,4,1,0,NA,3,2015
599,5,1,0,NA,1,2015
599,9,2,0,NA,1,2015
663,0,2,0,NA,92,2015
663,0,2,1,NA,7,2015
663,0,1,0,NA,110,2015
663,0,1,1,NA,16,2015
663,1,2,0,NA,121,2015
663,1,2,1,NA,20,2015
663,1,1,0,NA,166,2015
663,1,1,1,NA,34,2015
663,2,2,0,NA,126,2015
663,2,2,1,NA,10,2015
663,2,1,0,NA,176,2015
663,2,1,1,NA,45,2015
663,3,2,0,NA,272,2015
663,3,2,1,NA,25,2015
663,3,1,0,NA,400,2015
663,3,1,1,NA,89,2015
663,4,2,0,NA,3,2015
663,4,1,0,NA,15,2015
663,4,1,1,NA,5,2015
663,5,2,0,NA,2,2015
663,5,2,1,NA,1,2015
663,5,1,0,NA,4,2015
1055,0,2,0,NA,708,2015
1055,0,2,1,NA,17,2015
1055,0,1,0,NA,1504,2015
1055,0,1,1,NA,46,2015
1055,1,2,0,NA,30,2015
1055,1,2,1,NA,3,2015
1055,1,1,0,NA,55,2015
1055,1,1,1,NA,6,2015
1055,2,2,0,NA,53,2015
1055,2,2,1,NA,1,2015
1055,2,1,0,NA,106,2015
1055,2,1,1,NA,4,2015
1055,3,2,0,NA,91,2015
1055,3,2,1,NA,7,2015
1055,3,1,0,NA,305,2015
1055,3,1,1,NA,6,2015
1055,4,2,0,NA,5,2015
1055,4,2,1,NA,1,2015
1055,4,1,0,NA,16,2015
1055,5,2,0,NA,6,2015
1055,5,1,0,NA,13,2015
1055,9,2,0,NA,464,2015
1055,9,2,1,NA,41,2015
1055,9,1,0,NA,1283,2015
1055,9,1,1,NA,59,2015
1058,0,2,0,0,911,2015
1058,0,2,0,NA,5230,2015
1058,0,2,1,0,148,2015
1058,0,2,1,NA,178,2015
1058,0,1,0,0,999,2015
1058,0,1,0,NA,7520,2015
1058,0,1,1,0,237,2015
1058,0,1,1,NA,399,2015
1058,1,2,0,0,27,2015
1058,1,2,0,NA,475,2015
1058,1,2,1,0,5,2015
1058,1,2,1,NA,6,2015
1058,1,1,0,0,29,2015
1058,1,1,0,NA,576,2015
1058,1,1,1,0,6,2015
1058,1,1,1,NA,11,2015
1058,2,2,0,0,20,2015
1058,2,2,0,NA,1109,2015
1058,2,2,1,0,2,2015
1058,2,2,1,NA,8,2015
1058,2,1,0,0,48,2015
1058,2,1,0,NA,1694,2015
1058,2,1,1,0,2,2015
1058,2,1,1,NA,7,2015
1058,3,2,0,0,73,2015
1058,3,2,0,NA,821,2015
1058,3,2,1,0,11,2015
1058,3,2,1,NA,5,2015
1058,3,1,0,0,128,2015
1058,3,1,0,NA,1131,2015
1058,3,1,1,0,35,2015
1058,3,1,1,NA,19,2015
1058,4,2,0,0,5,2015
1058,4,2,0,NA,518,2015
1058,4,2,1,0,1,2015
1058,4,2,1,NA,3,2015
1058,4,1,0,0,12,2015
1058,4,1,0,NA,697,2015
1058,4,1,1,0,1,2015
1058,4,1,1,NA,3,2015
1058,5,2,0,NA,40,2015
1058,5,2,1,NA,1,2015
1058,5,1,0,0,2,2015
1058,5,1,0,NA,74,2015
1058,9,2,0,0,38,2015
1058,9,2,0,NA,84,2015
1058,9,2,1,0,5,2015
1058,9,2,1,NA,3,2015
1058,9,1,0,0,48,2015
1058,9,1,0,NA,104,2015
1058,9,1,1,0,4,2015
1058,9,1,1,NA,14,2015
1123,0,2,0,NA,173,2015
1123,0,2,1,NA,16,2015
1123,0,1,0,NA,149,2015
1123,0,1,1,NA,21,2015
1123,1,2,0,NA,13,2015
1123,1,2,1,NA,2,2015
1123,1,1,0,NA,10,2015
1123,2,2,0,NA,17,2015
1123,2,1,0,NA,7,2015
1123,3,2,0,NA,58,2015
1123,3,2,1,NA,5,2015
1123,3,1,0,NA,47,2015
1123,4,2,0,NA,4,2015
1123,4,1,0,NA,2,2015
1123,5,2,1,NA,1,2015
1123,5,1,0,NA,1,2015
1123,9,2,0,NA,22,2015
1123,9,2,1,NA,16,2015
1123,9,1,0,NA,13,2015
1123,9,1,1,NA,4,2015
1185,0,2,0,0,1,2015
1185,0,2,0,NA,1358,2015
1185,0,2,1,NA,200,2015
1185,0,1,0,0,4,2015
1185,0,1,0,NA,1811,2015
1185,0,1,1,NA,299,2015
1185,1,2,0,NA,1289,2015
1185,1,2,1,NA,112,2015
1185,1,1,0,NA,1360,2015
1185,1,1,1,NA,183,2015
1185,2,2,0,0,1,2015
1185,2,2,0,NA,2324,2015
1185,2,2,1,NA,273,2015
1185,2,1,0,NA,3657,2015
1185,2,1,1,NA,517,2015
1185,3,2,0,NA,3352,2015
1185,3,2,1,NA,368,2015
1185,3,1,0,NA,5323,2015
1185,3,1,1,NA,579,2015
1185,4,2,0,NA,523,2015
1185,4,2,1,NA,106,2015
1185,4,1,0,0,1,2015
1185,4,1,0,NA,710,2015
1185,4,1,1,NA,166,2015
1185,5,2,0,NA,47,2015
1185,5,2,1,NA,2,2015
1185,5,1,0,NA,40,2015
1185,5,1,1,NA,6,2015
1185,9,2,0,NA,3,2015
1185,9,1,0,NA,1,2015
1185,9,1,1,NA,2,2015
1302,0,2,0,NA,299,2015
1302,0,2,1,NA,75,2015
1302,0,1,0,NA,444,2015
1302,0,1,1,NA,106,2015
1302,1,2,0,NA,21,2015
1302,1,2,1,NA,9,2015
1302,1,1,0,NA,22,2015
1302,1,1,1,NA,4,2015
1302,2,2,0,NA,18,2015
1302,2,2,1,NA,1,2015
1302,2,1,0,NA,26,2015
1302,2,1,1,NA,2,2015
1302,3,2,0,NA,286,2015
1302,3,2,1,NA,8,2015
1302,3,1,0,NA,407,2015
1302,3,1,1,NA,14,2015
1302,4,2,0,NA,5,2015
1302,4,1,0,NA,5,2015
1302,4,1,1,NA,1,2015
1302,5,2,0,NA,3,2015
1302,5,1,0,NA,1,2015
1302,9,2,0,NA,28,2015
1302,9,2,1,NA,2,2015
1302,9,1,0,NA,45,2015
1302,9,1,1,NA,15,2015
1363,0,2,0,NA,47,2015
1363,0,2,1,NA,22,2015
1363,0,1,0,NA,136,2015
1363,0,1,1,NA,101,2015
1363,1,2,0,NA,149,2015
1363,1,2,1,NA,3,2015
1363,1,1,0,NA,277,2015
1363,1,1,1,NA,18,2015
1363,2,2,0,NA,92,2015
1363,2,2,1,NA,7,2015
1363,2,1,0,NA,194,2015
1363,2,1,1,NA,15,2015
1363,3,2,0,NA,65,2015
1363,3,2,1,NA,2,2015
1363,3,1,0,1,1,2015
1363,3,1,0,NA,221,2015
1363,3,1,1,NA,24,2015
1363,4,2,0,NA,35,2015
1363,4,2,1,NA,1,2015
1363,4,1,0,NA,108,2015
1363,4,1,1,NA,8,2015
1363,5,2,0,NA,3,2015
1363,5,1,0,NA,2,2015
1363,9,2,0,NA,78,2015
1363,9,2,1,NA,34,2015
1363,9,1,0,NA,154,2015
1363,9,1,1,NA,85,2015
1394,0,2,0,NA,22,2015
1394,0,2,1,NA,2,2015
1394,0,1,0,NA,59,2015
1394,0,1,1,NA,5,2015
1394,1,2,0,NA,3,2015
1394,1,1,0,NA,6,2015
1394,2,2,0,NA,3,2015
1394,2,1,0,NA,7,2015
1394,2,1,1,NA,1,2015
1394,3,2,0,NA,10,2015
1394,3,2,1,NA,1,2015
1394,3,1,0,NA,23,2015
1394,3,1,1,NA,1,2015
1394,9,2,0,NA,84,2015
1394,9,2,1,NA,52,2015
1394,9,1,0,NA,169,2015
1394,9,1,1,NA,147,2015
1410,0,2,0,NA,354,2015
1410,0,2,1,NA,7,2015
1410,0,1,0,NA,107,2015
1410,0,1,1,NA,4,2015
1410,1,2,0,NA,188,2015
1410,1,2,1,NA,1,2015
1410,1,1,0,NA,58,2015
1410,1,1,1,NA,2,2015
1410,2,2,0,NA,324,2015
1410,2,1,0,NA,138,2015
1410,3,2,0,NA,496,2015
1410,3,2,1,NA,9,2015
1410,3,1,0,NA,237,2015
1410,3,1,1,NA,3,2015
1410,4,2,0,NA,28,2015
1410,4,2,1,NA,1,2015
1410,4,1,0,NA,15,2015
1410,5,2,0,NA,8,2015
1410,5,1,0,NA,4,2015
1410,9,2,0,NA,1239,2015
1410,9,2,1,NA,183,2015
1410,9,1,0,NA,449,2015
1410,9,1,1,NA,77,2015
1411,0,2,0,NA,356,2015
1411,0,2,1,NA,83,2015
1411,0,1,0,NA,335,2015
1411,0,1,1,NA,60,2015
1411,1,2,0,NA,11,2015
1411,1,1,0,NA,12,2015
1411,2,2,0,NA,11,2015
1411,2,1,0,NA,9,2015
1411,3,2,0,NA,29,2015
1411,3,1,0,NA,28,2015
1411,3,1,1,NA,1,2015
1411,4,2,0,NA,1,2015
1411,4,1,0,NA,4,2015
1461,0,2,0,NA,972,2015
1461,0,2,1,NA,121,2015
1461,0,1,0,NA,1224,2015
1461,0,1,1,NA,236,2015
1461,1,2,0,NA,630,2015
1461,1,2,1,NA,63,2015
1461,1,1,0,NA,771,2015
1461,1,1,1,NA,89,2015
1461,2,2,0,NA,362,2015
1461,2,2,1,NA,34,2015
1461,2,1,0,NA,367,2015
1461,2,1,1,NA,60,2015
1461,3,2,0,NA,737,2015
1461,3,2,1,NA,96,2015
1461,3,1,0,NA,833,2015
1461,3,1,1,NA,191,2015
1461,4,2,0,NA,21,2015
1461,4,2,1,NA,4,2015
1461,4,1,0,NA,52,2015
1461,4,1,1,NA,21,2015
1461,5,2,0,NA,10,2015
1461,5,2,1,NA,3,2015
1461,5,1,0,NA,10,2015
1461,5,1,1,NA,1,2015
1461,9,2,0,NA,43,2015
1461,9,2,1,NA,8,2015
1461,9,1,0,NA,44,2015
1461,9,1,1,NA,11,2015
1524,0,1,0,NA,8,2015
1524,1,2,0,NA,8,2015
1524,1,1,0,NA,37,2015
1524,2,2,0,NA,9,2015
1524,2,2,1,NA,1,2015
1524,2,1,0,NA,38,2015
1524,2,1,1,NA,3,2015
1524,3,2,0,NA,32,2015
1524,3,2,1,NA,1,2015
1524,3,1,0,NA,104,2015
1524,3,1,1,NA,6,2015
1524,4,2,0,NA,1,2015
1524,4,1,0,NA,3,2015
1524,9,2,0,NA,1,2015
1524,9,1,0,NA,2,2015
1524,9,1,1,NA,2,2015
1639,0,2,0,NA,106,2015
1639,0,1,0,NA,71,2015
1639,1,2,0,NA,1,2015
1639,1,1,0,NA,7,2015
1639,2,2,0,NA,13,2015
1639,2,1,0,NA,6,2015
1639,3,2,0,NA,181,2015
1639,3,2,1,NA,3,2015
1639,3,1,0,NA,242,2015
1639,3,1,1,NA,3,2015
1639,4,2,0,NA,3,2015
1639,4,1,0,NA,1,2015
1639,5,2,0,NA,1,2015
1641,0,2,0,1,6,2015
1641,0,2,0,NA,147,2015
1641,0,2,1,NA,25,2015
1641,0,1,0,NA,88,2015
1641,0,1,1,NA,21,2015
1641,1,2,0,1,21,2015
1641,1,2,0,NA,148,2015
1641,1,2,1,1,2,2015
1641,1,2,1,NA,16,2015
1641,1,1,0,1,18,2015
1641,1,1,0,NA,144,2015
1641,1,1,1,1,3,2015
1641,1,1,1,NA,26,2015
1641,2,2,0,1,51,2015
1641,2,2,0,NA,265,2015
1641,2,2,1,1,5,2015
1641,2,2,1,NA,18,2015
1641,2,1,0,1,35,2015
1641,2,1,0,NA,191,2015
1641,2,1,1,1,3,2015
1641,2,1,1,NA,15,2015
1641,3,2,0,1,66,2015
1641,3,2,0,NA,424,2015
1641,3,2,1,1,5,2015
1641,3,2,1,NA,52,2015
1641,3,1,0,1,63,2015
1641,3,1,0,NA,402,2015
1641,3,1,1,1,14,2015
1641,3,1,1,NA,42,2015
1641,4,2,0,1,4,2015
1641,4,2,0,NA,32,2015
1641,4,2,1,1,1,2015
1641,4,2,1,NA,2,2015
1641,4,1,0,1,3,2015
1641,4,1,0,NA,22,2015
1641,4,1,1,NA,4,2015
1641,5,2,0,NA,12,2015
1641,5,2,1,NA,2,2015
1641,5,1,0,1,1,2015
1641,5,1,0,NA,9,2015
1937,0,2,0,NA,4,2015
1937,0,2,1,NA,3,2015
1937,0,1,0,NA,3,2015
1937,1,2,0,NA,20,2015
1937,1,2,1,NA,4,2015
1937,1,1,0,NA,18,2015
1937,1,1,1,NA,3,2015
1937,2,2,0,NA,4,2015
1937,2,2,1,NA,14,2015
1937,2,1,0,NA,4,2015
1937,2,1,1,NA,6,2015
1937,3,2,0,NA,19,2015
1937,3,2,1,NA,24,2015
1937,3,1,0,NA,18,2015
1937,3,1,1,NA,12,2015
1937,4,1,0,NA,1,2015
1937,9,2,1,NA,3,2015
1937,9,1,1,NA,5,2015
2076,0,2,0,NA,891,2015
2076,0,2,1,NA,18,2015
2076,0,1,0,NA,1462,2015
2076,0,1,1,NA,14,2015
2076,1,2,0,NA,231,2015
2076,1,2,1,NA,3,2015
2076,1,1,0,NA,399,2015
2076,1,1,1,NA,10,2015
2076,2,2,0,NA,207,2015
2076,2,2,1,NA,13,2015
2076,2,1,0,NA,373,2015
2076,2,1,1,NA,12,2015
2076,3,2,0,NA,1341,2015
2076,3,2,1,NA,60,2015
2076,3,1,0,NA,2258,2015
2076,3,1,1,NA,101,2015
2076,4,2,0,NA,14,2015
2076,4,1,0,NA,25,2015
2076,5,2,0,NA,9,2015
2076,5,1,0,NA,6,2015
2076,9,1,0,NA,1,2015
2085,0,2,0,NA,53,2015
2085,0,2,1,NA,13,2015
2085,0,1,0,NA,59,2015
2085,0,1,1,NA,9,2015
2085,1,2,0,NA,44,2015
2085,1,2,1,NA,5,2015
2085,1,1,0,NA,34,2015
2085,1,1,1,NA,8,2015
2085,2,2,0,NA,55,2015
2085,2,2,1,NA,7,2015
2085,2,1,0,NA,66,2015
2085,2,1,1,NA,8,2015
2085,3,2,0,NA,189,2015
2085,3,2,1,NA,49,2015
2085,3,1,0,NA,379,2015
2085,3,1,1,NA,88,2015
2085,4,2,0,NA,10,2015
2085,4,2,1,NA,1,2015
2085,4,1,0,NA,14,2015
2085,4,1,1,NA,2,2015
2085,5,2,0,NA,1,2015
2085,5,1,0,NA,6,2015
2085,9,2,0,NA,2,2015
2085,9,1,0,NA,5,2015
2085,9,1,1,NA,1,2015
2402,0,2,0,NA,287,2015
2402,0,2,1,NA,46,2015
2402,0,1,0,NA,574,2015
2402,0,1,1,NA,87,2015
2402,1,2,0,NA,145,2015
2402,1,2,1,NA,13,2015
2402,1,1,0,NA,251,2015
2402,1,1,1,NA,17,2015
2402,2,2,0,NA,137,2015
2402,2,2,1,NA,15,2015
2402,2,1,0,NA,251,2015
2402,2,1,1,NA,41,2015
2402,3,2,0,NA,210,2015
2402,3,2,1,NA,22,2015
2402,3,1,0,NA,401,2015
2402,3,1,1,NA,72,2015
2402,4,2,0,NA,6,2015
2402,4,2,1,NA,3,2015
2402,4,1,0,NA,17,2015
2402,4,1,1,NA,5,2015
2402,5,2,0,NA,3,2015
2402,5,1,0,NA,5,2015
2402,9,2,0,NA,16,2015
2402,9,2,1,NA,1,2015
2402,9,1,0,NA,25,2015
2402,9,1,1,NA,6,2015
2427,0,2,0,NA,37,2015
2427,0,2,1,NA,1,2015
2427,0,1,0,NA,39,2015
2427,0,1,1,NA,1,2015
2427,1,2,0,NA,6,2015
2427,1,2,1,NA,2,2015
2427,1,1,0,NA,8,2015
2427,1,1,1,NA,4,2015
2427,2,2,0,NA,8,2015
2427,2,2,1,NA,3,2015
2427,2,1,0,NA,17,2015
2427,2,1,1,NA,3,2015
2427,3,2,0,NA,28,2015
2427,3,2,1,NA,10,2015
2427,3,1,0,NA,28,2015
2427,3,1,1,NA,14,2015
2427,9,2,0,NA,2,2015
2427,9,2,1,NA,1,2015
2427,9,1,0,NA,2,2015
2427,9,1,1,NA,5,2015
2470,0,2,0,NA,14,2015
2470,0,2,1,NA,1,2015
2470,0,1,0,NA,31,2015
2470,0,1,1,NA,5,2015
2470,1,2,0,NA,19,2015
2470,1,1,0,NA,38,2015
2470,1,1,1,NA,5,2015
2470,2,2,0,NA,41,2015
2470,2,2,1,NA,1,2015
2470,2,1,0,NA,43,2015
2470,2,1,1,NA,2,2015
2470,3,2,0,NA,260,2015
2470,3,2,1,NA,39,2015
2470,3,1,0,NA,388,2015
2470,3,1,1,NA,57,2015
2470,4,2,0,NA,3,2015
2470,4,1,0,NA,5,2015
2470,5,2,0,NA,3,2015
2470,5,1,0,NA,1,2015
2470,9,1,0,NA,1,2015
2500,0,2,0,NA,54,2015
2500,0,1,0,NA,29,2015
2500,1,2,0,NA,11,2015
2500,1,1,0,NA,28,2015
2500,2,2,0,NA,19,2015
2500,2,1,0,NA,28,2015
2500,3,2,0,NA,28,2015
2500,3,1,0,NA,34,2015
2500,9,2,0,NA,3,2015
2500,9,1,0,NA,2,2015
2581,0,2,0,NA,9,2015
2581,0,2,1,NA,1,2015
2581,0,1,0,NA,13,2015
2581,0,1,1,NA,2,2015
2581,1,2,0,NA,4,2015
2581,1,1,0,NA,9,2015
2581,2,2,0,NA,9,2015
2581,2,2,1,NA,1,2015
2581,2,1,0,NA,23,2015
2581,3,2,0,NA,650,2015
2581,3,2,1,NA,64,2015
2581,3,1,0,NA,1682,2015
2581,3,1,1,NA,202,2015
2581,4,1,0,NA,2,2015
2581,5,2,0,NA,1,2015
2581,5,1,0,NA,1,2015
2581,9,2,0,NA,1,2015
2969,0,2,0,NA,1,2015
2969,0,1,0,NA,54,2015
2969,1,1,0,NA,3,2015
2969,1,1,1,NA,1,2015
2969,2,2,0,NA,2,2015
2969,2,1,0,NA,10,2015
2969,3,2,0,NA,1,2015
2969,3,1,0,NA,13,2015
2969,3,1,1,NA,2,2015
2969,9,1,0,NA,1,2015
3034,0,2,0,NA,1427,2015
3034,0,2,1,NA,129,2015
3034,0,1,0,NA,3765,2015
3034,0,1,1,NA,371,2015
3034,1,2,0,NA,124,2015
3034,1,2,1,NA,21,2015
3034,1,1,0,NA,365,2015
3034,1,1,1,NA,50,2015
3034,2,2,0,NA,94,2015
3034,2,2,1,NA,16,2015
3034,2,1,0,NA,182,2015
3034,2,1,1,NA,42,2015
3034,3,2,0,NA,217,2015
3034,3,2,1,NA,20,2015
3034,3,1,0,NA,521,2015
3034,3,1,1,NA,59,2015
3034,4,2,0,NA,13,2015
3034,4,2,1,NA,6,2015
3034,4,1,0,NA,37,2015
3034,4,1,1,NA,4,2015
3034,5,2,0,NA,1,2015
3034,5,2,1,NA,1,2015
3034,5,1,0,NA,13,2015
3034,5,1,1,NA,1,2015
3034,9,2,0,NA,16,2015
3034,9,2,1,NA,5,2015
3034,9,1,0,NA,55,2015
3034,9,1,1,NA,14,2015
3216,0,1,1,NA,2,2015
3216,1,2,1,NA,3,2015
3216,1,1,1,NA,3,2015
3216,2,2,1,NA,4,2015
3216,2,1,1,NA,3,2015
3216,3,2,1,NA,14,2015
3216,3,1,0,NA,1,2015
3216,3,1,1,NA,26,2015
3270,0,2,0,NA,12,2015
3270,0,2,1,NA,1,2015
3270,0,1,0,NA,23,2015
3270,0,1,1,NA,1,2015
3270,1,2,0,NA,13,2015
3270,1,1,0,NA,15,2015
3270,2,2,0,NA,13,2015
3270,2,1,0,NA,7,2015
3270,2,1,1,NA,1,2015
3270,3,2,0,NA,64,2015
3270,3,2,1,NA,5,2015
3270,3,1,0,NA,62,2015
3270,3,1,1,NA,8,2015
3270,4,2,0,NA,1,2015
3270,5,2,1,NA,1,2015
3270,9,2,0,NA,27,2015
3270,9,2,1,NA,4,2015
3270,9,1,0,NA,37,2015
3270,9,1,1,NA,4,2015
3377,0,2,0,NA,54,2015
3377,0,2,1,NA,4,2015
3377,0,1,0,0,1,2015
3377,0,1,0,NA,190,2015
3377,0,1,1,0,2,2015
3377,0,1,1,NA,21,2015
3377,1,2,0,NA,3,2015
3377,1,1,0,NA,7,2015
3377,2,2,0,NA,22,2015
3377,2,1,0,NA,32,2015
3377,3,2,0,NA,7,2015
3377,3,1,0,NA,17,2015
3377,4,1,0,NA,2,2015
3377,5,1,0,NA,1,2015
3377,9,2,0,NA,6,2015
3377,9,1,0,0,1,2015
3377,9,1,0,NA,8,2015
3588,0,1,0,NA,1,2015
3588,0,1,1,NA,1,2015
3588,1,2,0,NA,9,2015
3588,1,1,0,NA,12,2015
3588,2,2,0,NA,19,2015
3588,2,1,0,NA,44,2015
3588,2,1,1,NA,2,2015
3588,3,2,0,NA,1720,2015
3588,3,2,1,NA,134,2015
3588,3,1,0,NA,5212,2015
3588,3,1,1,NA,484,2015
3588,4,2,0,NA,1,2015
3588,4,1,0,NA,10,2015
3588,5,2,0,NA,1,2015
3588,5,1,0,NA,2,2015
3588,9,1,1,NA,1,2015
3774,0,1,0,NA,6,2015
3774,1,1,0,NA,1,2015
3774,2,2,0,NA,2,2015
3774,2,2,1,NA,1,2015
3774,2,1,0,NA,6,2015
3774,3,2,0,NA,2,2015
3774,3,2,1,NA,5,2015
3774,3,1,0,NA,27,2015
3774,3,1,1,NA,36,2015
3774,9,1,0,NA,1,2015
3774,9,1,1,NA,1,2015
3826,0,2,0,NA,153,2015
3826,0,2,1,NA,27,2015
3826,0,1,0,NA,789,2015
3826,0,1,1,NA,143,2015
3826,1,2,0,NA,6,2015
3826,1,1,0,NA,9,2015
3826,2,2,0,NA,5,2015
3826,2,1,0,NA,30,2015
3826,3,2,0,NA,48,2015
3826,3,2,1,NA,12,2015
3826,3,1,0,NA,132,2015
3826,3,1,1,NA,18,2015
3826,4,2,0,NA,1,2015
3826,4,1,0,NA,5,2015
3826,9,2,0,NA,9,2015
3826,9,1,0,NA,64,2015
3826,9,1,1,NA,2,2015
3847,0,2,0,NA,340,2015
3847,0,2,1,NA,37,2015
3847,0,1,0,NA,547,2015
3847,0,1,1,NA,84,2015
3847,1,2,0,NA,19,2015
3847,1,1,0,NA,33,2015
3847,2,2,0,NA,7,2015
3847,2,1,0,NA,13,2015
3847,2,1,1,NA,1,2015
3847,3,2,0,NA,21,2015
3847,3,1,0,NA,31,2015
3847,4,2,0,NA,1,2015
3847,9,2,0,NA,1,2015
3847,9,2,1,NA,1,2015
3847,9,1,0,NA,2,2015
3962,0,2,0,NA,19,2015
3962,0,2,1,NA,2,2015
3962,0,1,0,NA,7,2015
3962,1,2,0,NA,299,2015
3962,1,2,1,NA,13,2015
3962,1,1,0,NA,64,2015
3962,1,1,1,NA,5,2015
3962,2,2,0,NA,150,2015
3962,2,2,1,NA,11,2015
3962,2,1,0,NA,61,2015
3962,2,1,1,NA,8,2015
3962,3,2,0,NA,583,2015
3962,3,2,1,NA,42,2015
3962,3,1,0,NA,191,2015
3962,3,1,1,NA,25,2015
3962,4,2,0,NA,9,2015
3962,4,2,1,NA,1,2015
3962,4,1,0,NA,4,2015
3962,5,2,0,NA,2,2015
3962,5,1,0,NA,1,2015
4460,0,2,0,NA,6,2015
4460,0,2,1,NA,1,2015
4460,0,1,0,NA,1,2015
4460,1,2,0,NA,6,2015
4460,1,1,0,NA,4,2015
4460,2,2,0,NA,24,2015
4460,2,2,1,NA,1,2015
4460,2,1,0,NA,12,2015
4460,2,1,1,NA,1,2015
4460,3,2,0,NA,1267,2015
4460,3,2,1,NA,101,2015
4460,3,1,0,NA,1034,2015
4460,3,1,1,NA,356,2015
4460,4,1,0,NA,1,2015
40,0,2,0,0,1,2016
40,0,2,0,NA,462,2016
40,0,2,1,0,5,2016
40,0,2,1,NA,92,2016
40,0,1,0,0,1,2016
40,0,1,0,1,2,2016
40,0,1,0,NA,761,2016
40,0,1,1,0,42,2016
40,0,1,1,NA,265,2016
40,1,2,0,NA,151,2016
40,1,2,1,NA,1,2016
40,1,1,0,1,1,2016
40,1,1,0,NA,201,2016
40,1,1,1,NA,2,2016
40,2,2,0,0,10,2016
40,2,2,0,1,11,2016
40,2,2,0,NA,719,2016
40,2,2,1,0,2,2016
40,2,2,1,1,3,2016
40,2,2,1,NA,64,2016
40,2,1,0,0,17,2016
40,2,1,0,1,45,2016
40,2,1,0,NA,1336,2016
40,2,1,1,0,2,2016
40,2,1,1,1,1,2016
